heat_0;0.91237056;0.74362767;0.7877666;0.8511878;0.92803097;0.8941007;0.97117615;0.83695453;0.9561844;0.8868027;0.9827939;0.88911813;0.9495916;0.88862884;1.0086051;0.8337295;1.0646154;0.89406985;0.7924896;0.8231261;0.85321605;0.9247034;1.1199512;1.1142004;0.9937094;1.0030622;0.9492497;1.021282;1.0186157;0.8866989;0.91454345;0.81999195;1.1073545;1.1319985;1.1380272;1.0210091;1.0445839;1.0241125;1.0301249;0.9955412;1.0136219;0.9929829;0.983163;0.91207343;1.0332967;0.9921886;1.0349406;0.8446537;0.98481524;1.0299629;1.0227032;1.0282586;1.0223044;0.9343429;0.9733523;0.9677425;0.9285822;0.9888385;0.0;0.5863322;0.62654674;0.629796;0.70080686;0.60903627;1.1074802;1.1278256;0.8561957;0.8224422;0.63286996;0.66763175;0.64496005;0.7511121;1.1496356;0.9349037;0.89621997;0.8449986;0.91895396;0.77292216;0.7310511
heat_10;0.978024;0.6289861;0.57622266;0.72540057;0.83143365;0.8706833;0.9350044;0.98925126;1.0472637;0.95354587;1.012057;0.96744716;1.0792555;1.0812675;1.0381149;0.99061465;1.0943455;1.0151854;0.52340406;0.80546814;0.9530334;1.1211154;1.4797347;1.4525248;1.2956276;1.0805858;0.8503577;1.0879139;1.1693361;0.6653887;0.61985594;0.6981058;1.2059321;1.3075988;1.282161;1.0540901;1.0601671;1.045345;1.0371335;1.0320659;0.99642766;0.9582552;0.9487461;0.9281777;0.8788079;0.76824284;0.8386216;0.94300205;0.8751434;0.9434043;0.9381748;1.0290718;1.0448852;0.8856606;0.968517;1.1295965;0.7473518;0.81761545;0.5863322;0.0;0.20090991;0.38924396;0.34742868;0.60460055;1.0454974;0.9494687;0.52823776;0.5061841;0.7415705;0.662454;0.60127574;0.733259;1.158036;1.0042882;0.9758664;0.5933407;0.5990567;0.3989128;0.3795163
heat_20;1.005833;0.6893296;0.64810526;0.7750622;0.8791773;0.89301306;0.9599278;0.97970486;1.0783815;0.9717037;1.0733529;0.9839739;1.1600416;1.1380843;1.2094707;1.0670487;1.1660217;1.0224465;0.5724305;0.85994864;1.00893;1.1702373;1.4814218;1.4854711;1.3807262;1.2378165;1.0326177;1.2130771;1.2203425;0.85774636;0.76638556;0.7910476;1.0963598;1.2153857;1.2591798;1.133771;1.1369171;1.105028;1.0881182;1.0695422;1.0514665;1.0044136;1.0346171;0.9325353;0.88974804;0.81179225;0.8756897;1.0241289;0.75710666;0.79111964;0.805394;0.91163343;0.9743887;0.9933144;0.9575664;1.2249504;0.61146486;0.6505652;0.62654674;0.20090991;0.0;0.23498833;0.3517785;0.46973324;1.1370107;0.946825;0.59432435;0.4771207;0.77989084;0.5274433;0.51798606;0.53442967;1.2534518;1.06093;1.0296229;0.70797014;0.7151396;0.3737688;0.32312846
heat_40;1.0071653;0.76982075;0.72137606;0.837419;0.8853584;0.946146;0.9656068;0.98768085;1.0459096;0.9625212;0.9917314;0.91340065;1.1629343;1.0925984;1.1419406;0.98663324;1.1587614;0.98019;0.78358847;0.9208271;1.0651958;1.104055;1.3879467;1.393631;1.3019552;1.2206103;0.98724025;1.115852;1.281255;0.9003766;0.87320197;0.8119851;1.0728021;1.151424;1.2181746;1.1423908;1.1564935;1.1239711;1.1265246;1.0989726;1.099434;1.0895487;1.1522026;1.0162702;1.0131066;0.9646637;1.0475657;1.0869343;0.78806424;0.8137945;0.83757806;0.9182762;0.9563962;1.0288398;0.97723085;1.159117;0.65981686;0.7047677;0.629796;0.38924396;0.23498833;0.0;0.26652843;0.39957994;1.3286481;1.1615933;0.7873777;0.6386393;0.68807375;0.6244494;0.5043869;0.50520635;1.2669864;1.084847;1.0979807;0.89441174;0.8893892;0.622317;0.48939097
heat_80;1.0590032;0.88235205;0.79738736;0.8940455;0.846205;0.9044482;0.8429792;0.9781878;1.0192438;0.9966243;1.0448344;0.9827723;1.1296495;1.0416329;1.0205024;0.95437276;1.0277165;1.0242565;0.8779843;0.9273443;1.077557;1.1561103;1.3652501;1.3541012;1.228873;1.1040714;0.87257326;0.9904498;1.2140921;0.78933465;0.7641058;0.77175033;1.0934587;1.2580012;1.2504946;1.0538659;1.0741419;1.1101011;1.1546305;1.1263015;1.1137357;1.045315;1.0904343;1.1112547;1.0787365;1.0374415;1.0918397;1.0612375;0.83906865;0.8864596;0.9079792;0.98700744;1.0098286;0.97715265;1.031105;1.1566998;0.7391473;0.8033212;0.70080686;0.34742868;0.3517785;0.26652843;0.0;0.5083478;1.2135097;1.2883575;0.7021272;0.6208825;0.73151255;0.8277198;0.682951;0.6661061;1.1389918;0.98205274;1.0020611;0.84102875;0.8317098;0.6869253;0.57258725
heat_160;1.0086818;0.8249202;0.83193386;0.89261717;0.95354486;0.89627784;0.9677141;0.90054077;1.0379325;0.99620074;1.0698048;0.9605916;1.1010895;0.9934009;1.0873301;0.9883112;1.0321347;0.94275695;0.8060049;0.94763595;1.0044816;1.0447702;1.1814567;1.1934805;1.1220372;1.2002956;1.1254122;1.1774843;1.1149724;1.0638871;1.0481546;0.9451897;1.0193468;1.0745869;1.1304051;1.0726192;1.0896015;1.0669827;1.1224307;1.0932251;1.0753024;1.0721321;1.1440234;1.0618724;1.0755845;1.0531973;1.0832946;1.0769908;0.822844;0.85111576;0.85942554;0.90034413;0.9369693;1.0341129;0.9745835;1.1016419;0.73126554;0.7676242;0.60903627;0.60460055;0.46973324;0.39957994;0.5083478;0.0;1.3113282;1.1479459;0.9906847;0.81587625;0.7160467;0.5802251;0.44754648;0.48787612;1.2465271;1.0665269;1.042668;0.9386734;0.986188;0.75639594;0.6496165
dtt_15;0.97996557;1.0015328;0.9324981;0.8859251;0.9157125;0.8897463;0.91979516;0.9881309;0.9369106;1.0122446;0.97807676;1.0501624;0.8197607;0.9921616;0.8728602;1.0361649;0.8595828;1.0572481;0.8779674;0.84123814;0.8395581;0.8616866;0.8030235;0.7787493;0.7879831;0.683082;0.8207402;0.86633205;0.72604144;0.77511334;0.7519952;0.81162095;1.0118749;1.0845649;0.97256464;0.9844292;0.9376186;0.985334;0.9131335;0.92772484;0.88098854;0.86849034;0.8110385;0.9644813;0.79625803;0.7950846;0.72215784;0.8339274;1.099266;1.1462638;1.1134887;1.1226734;1.1061304;0.84008014;0.9526529;0.9439814;1.1313821;1.1153522;1.1074802;1.0454974;1.1370107;1.3286481;1.2135097;1.3113282;0.0;0.5522629;0.519065;0.67820394;1.1990216;1.1407081;1.32939;1.3250856;0.8047859;0.92636895;0.8536868;0.8479279;0.8109223;0.95033354;1.1253169
dtt_30;0.9367889;0.8696242;0.88866895;0.8720227;1.0133833;0.94534874;1.09169;1.010955;1.0628141;1.0418234;1.0804704;1.0509826;0.9991504;1.1009841;1.0934395;1.1036611;1.0251244;1.0460261;0.6579884;0.9298694;0.9410596;1.0235435;1.0547088;1.0610616;1.0625877;1.0399854;1.0940866;1.2355313;0.9139023;1.0219983;0.9675812;1.076868;0.9908568;0.96860284;0.91280013;1.079;1.0842559;1.0626268;0.9815399;0.9695424;0.8986861;0.95513433;0.93257093;0.82266563;0.7484628;0.68919975;0.6440295;0.9553913;0.9865795;0.98747677;0.93485975;0.9586877;0.9767861;0.9539423;0.84729016;0.9653224;0.9239536;0.864005;1.1278256;0.9494687;0.946825;1.1615933;1.2883575;1.1479459;0.5522629;0.0;0.67410755;0.75913;1.2374933;0.88326174;1.0717816;1.1414621;1.0858577;1.1593442;1.0754906;0.86390394;0.82916445;0.71151555;0.8708832
dtt_60;0.9519103;0.8260425;0.7232116;0.70143855;0.78410506;0.7647696;0.8615153;0.9799572;0.99677175;0.99526435;0.98002774;0.9257449;0.92355996;0.9883435;0.9523955;0.95720744;1.0194333;1.0896593;0.68148655;0.7667724;0.8804683;1.0162679;1.1664222;1.1059915;0.972237;0.78702563;0.7257228;0.86566764;0.85611457;0.577538;0.5554094;0.6303832;1.1140052;1.2490586;1.1222069;0.9871205;1.0011541;1.0807834;1.0203543;0.972501;0.9007473;0.8571401;0.88902587;0.9499734;0.7877513;0.74277985;0.73080635;0.8252498;0.93930054;1.0133579;1.0102093;1.0978633;1.1232512;0.83400846;0.9559874;1.1254466;0.8587745;0.901151;0.8561957;0.52823776;0.59432435;0.7873777;0.7021272;0.9906847;0.519065;0.67410755;0.0;0.2373532;1.0001328;1.0150367;1.0358152;1.0181376;0.9109316;0.88141596;0.86832535;0.6501237;0.6498933;0.62226725;0.7259345
dtt_120;0.9705864;0.82382816;0.70141757;0.710649;0.80957896;0.754895;0.87487507;0.96689767;1.0416334;0.99285406;1.0094119;0.90853965;0.969134;1.0224893;1.0283531;1.024884;1.0401669;1.0934491;0.6385354;0.78513384;0.9302321;1.0648302;1.2178136;1.1857249;1.0897355;0.9450692;0.8802704;0.99858654;0.9381742;0.7270952;0.6745423;0.71340835;1.0437587;1.1597463;1.0674663;0.9687662;1.0220472;1.0932659;1.0344518;0.98126173;0.9066364;0.8971326;0.95281523;0.97970927;0.8137712;0.7657772;0.76860553;0.9089552;0.86823434;0.94679475;0.9375081;1.0360651;1.0887576;0.869427;0.9366669;1.182291;0.77008796;0.8127598;0.8224422;0.5061841;0.4771207;0.6386393;0.6208825;0.81587625;0.67820394;0.75913;0.2373532;0.0;0.97239774;0.8808103;0.8833032;0.84272695;1.0144384;0.9291451;0.8896807;0.69518644;0.674457;0.557672;0.6304703
cold_0;0.8592711;0.8768166;0.8221714;0.8725503;0.7982437;0.9175045;0.87343204;0.86388284;0.8871658;0.9444735;0.82018983;0.87662214;0.9132375;0.81104743;0.73685366;0.7903857;0.9125118;0.9293757;0.9339283;0.9140189;0.95328516;0.8481111;1.0365928;1.0903805;0.9509495;1.0337409;0.93087643;0.96630895;1.1533273;0.89317805;0.9691407;0.95499474;1.1059936;1.1381779;1.1343045;1.0230752;1.0065296;1.0249072;1.015388;1.0381267;1.112501;1.0311431;1.0565566;1.0413733;1.0750455;1.0723146;1.1221119;1.0014474;1.0463957;1.0649669;1.0840138;1.0791774;1.0682259;0.9779942;1.0498888;0.973242;1.0236548;1.0889314;0.63286996;0.7415705;0.77989084;0.68807375;0.73151255;0.7160467;1.1990216;1.2374933;1.0001328;0.97239774;0.0;0.7826493;0.53838414;0.64197296;0.907486;0.8722211;0.9420119;0.97140616;0.9411006;1.0287446;0.9113998
cold_20;1.0016783;0.7248813;0.81188357;0.8885309;1.0262389;0.95069146;1.0804812;0.96206367;1.0785443;0.99928343;1.1132282;1.0396112;1.0910094;1.0840858;1.211441;1.1040913;1.143711;0.9952289;0.7743865;0.9523477;0.97757447;1.0275354;1.1845839;1.2132314;1.165879;1.2135894;1.2075168;1.2829651;1.1024631;1.1780303;1.1329306;1.0617626;0.97784144;0.93567145;0.9741566;1.0242168;1.0609981;1.0017893;1.0176936;0.96610796;0.98730356;1.0052108;1.0167947;0.86878747;0.9610889;0.9046593;0.92784005;1.0480429;0.85287744;0.85353637;0.84497565;0.861861;0.89816684;1.0517145;0.91459775;1.0362582;0.782562;0.802282;0.66763175;0.662454;0.5274433;0.6244494;0.8277198;0.5802251;1.1407081;0.88326174;1.0150367;0.8808103;0.7826493;0.0;0.50940275;0.54360104;1.3343705;1.217909;1.0445126;0.9395474;0.9736494;0.6453482;0.62302303
cold_40;0.8409031;0.7256161;0.70913833;0.8077185;0.84827006;0.8973496;0.9090595;0.86485475;0.95981175;0.9511553;0.93928856;0.9106389;1.0207849;0.93349355;0.9781573;0.9614185;0.97967947;0.9071669;0.7631891;0.93364644;1.0136915;0.9860673;1.1440762;1.1973085;1.12992;1.2066821;1.097103;1.1770774;1.1795156;1.0496897;1.061203;1.0241302;0.99204636;0.99076015;1.061929;1.0248017;1.0336945;1.002943;1.009427;1.0168087;1.0631042;1.007354;1.0682335;1.0204045;0.9856568;0.9480889;1.020737;1.089301;0.93718004;0.92936707;0.9415174;0.96610415;0.98408765;1.0445005;1.0034872;1.0553526;0.8691684;0.89102614;0.64496005;0.60127574;0.51798606;0.5043869;0.682951;0.44754648;1.32939;1.0717816;1.0358152;0.8833032;0.53838414;0.50940275;0.0;0.32762027;1.179178;1.0317831;1.0841393;1.0104808;1.0014274;0.7817184;0.66648746
cold_160;0.9476954;0.84390837;0.89755493;0.8914535;0.9705453;0.8942367;0.97874194;0.85363704;0.93984216;0.93005645;0.9859107;0.8773431;1.1180649;0.9244021;1.1200227;0.9055406;1.0551554;0.88694453;0.8598139;0.9258479;1.000447;0.96136314;1.0761205;1.1000211;1.0549362;1.1699314;1.142665;1.0862858;1.0838649;1.111492;1.0725647;0.9547189;0.9185709;0.96800566;1.105943;1.0402457;1.0771143;1.0424331;1.0776978;1.1028873;1.1115625;0.9983335;1.1078572;1.0112659;1.0389684;1.0722514;1.1347945;1.0399352;0.8776506;0.8208608;0.8664788;0.89545846;0.9386465;1.1572576;1.0119641;1.1418124;0.7963233;0.7727182;0.7511121;0.733259;0.53442967;0.50520635;0.6661061;0.48787612;1.3250856;1.1414621;1.0181376;0.84272695;0.64197296;0.54360104;0.32762027;0.0;1.1576558;1.0694597;1.1094483;1.1495274;1.1971622;0.8440641;0.7405011
diau_a;0.96165;1.1002854;1.0382768;0.93812895;0.9127444;0.9071768;0.94384354;0.90783614;0.81096447;1.0105377;0.7449918;0.9120766;0.8186359;0.8116738;0.6541829;0.7835913;0.9057483;0.99053454;1.1363417;0.9197277;0.87834406;0.7804811;0.7756724;0.7710066;0.76741683;0.79431623;0.8639988;0.77070034;0.8930217;0.8151761;0.8501529;0.93123007;1.0233215;1.0716201;1.048398;0.93960524;0.90636903;0.92800695;0.9392032;0.98705465;0.9578153;0.93584543;0.92169863;0.9719473;0.96831733;1.0010809;0.9813265;0.7539425;1.090349;1.1095687;1.1758977;1.1566749;1.0999665;0.902412;1.0869036;0.96238405;1.2159576;1.2406611;1.1496356;1.158036;1.2534518;1.2669864;1.1389918;1.2465271;0.8047859;1.0858577;0.9109316;1.0144384;0.907486;1.3343705;1.179178;1.1576558;0.0;0.46493006;0.7787522;0.88072854;0.87067544;1.2772226;1.2724161
diau_b;0.9263486;1.0117115;0.9413806;0.93994033;0.89508975;0.927632;0.9649987;0.8972699;0.88237983;0.9937434;0.79599786;0.8993648;0.855325;0.82508636;0.7587501;0.77223945;0.9572373;0.9521895;1.0553718;0.95674163;0.9664848;0.9186374;0.9578004;0.9453218;0.89081585;0.9083863;0.9043866;0.8887516;0.97377425;0.83764714;0.86760056;0.91842794;1.0162475;1.0690441;1.0278322;0.96543366;0.9418938;0.97885275;0.94998956;0.96924543;0.9806017;0.9436812;0.9398941;0.9757782;0.97015965;0.987601;0.989765;0.7657442;1.0061293;1.0508446;1.098435;1.0953887;1.0680842;0.9202502;1.078604;0.99369013;1.096631;1.1409339;0.9349037;1.0042882;1.06093;1.084847;0.98205274;1.0665269;0.92636895;1.1593442;0.88141596;0.9291451;0.8722211;1.217909;1.0317831;1.0694597;0.46493006;0.0;0.5470262;0.72266924;0.7595285;1.0211408;1.0000358
diau_c;0.92135537;0.96185094;0.9677109;0.9663777;0.96416616;0.9315295;0.953922;0.93176585;0.94620335;1.0235974;0.98888063;1.0243025;0.91174906;0.9430467;0.9075891;0.95518774;0.9639838;1.0309383;0.95960075;0.9235037;0.9328597;0.9992933;1.0125167;1.0080713;0.9422176;0.9078772;0.9414218;0.94012237;0.87796646;0.8583905;0.8732001;0.9071411;0.99158007;1.0341058;0.9492967;0.91447085;0.8897601;0.9254616;0.9180328;0.91023415;0.9373626;0.8829355;0.8601827;0.953621;0.9178264;0.91329867;0.88022745;0.7899736;0.99227387;1.0602726;1.049042;1.0436646;1.0359179;0.9085845;1.0038002;0.96257055;1.0795289;1.1274077;0.89621997;0.9758664;1.0296229;1.0979807;1.0020611;1.042668;0.8536868;1.0754906;0.86832535;0.8896807;0.9420119;1.0445126;1.0841393;1.1094483;0.7787522;0.5470262;0.0;0.42055792;0.5498714;0.737872;0.81198084
diau_d;0.99625343;0.80762094;0.79482484;0.85100347;0.95043206;0.935588;0.99011654;1.0004088;1.0424746;1.0412042;1.052089;1.067478;1.0007697;1.0593975;0.9567091;0.99456215;1.0456561;1.072735;0.7208023;0.87150323;0.91440976;1.0675714;1.2508881;1.2145813;1.0960052;0.9119788;0.84750205;0.98428625;0.92632073;0.6748301;0.70604575;0.79402274;1.0784457;1.1611166;1.022323;0.91827786;0.8971792;0.90570647;0.8976171;0.8954373;0.8327479;0.840533;0.8001257;0.82131404;0.77502084;0.6984226;0.68788815;0.8603463;0.9723226;1.0407699;1.0199512;1.0637774;1.0563534;0.86618805;0.9483956;1.0173632;0.96590376;1.0232958;0.8449986;0.5933407;0.70797014;0.89441174;0.84102875;0.9386734;0.8479279;0.86390394;0.6501237;0.69518644;0.97140616;0.9395474;1.0104808;1.1495274;0.88072854;0.72266924;0.42055792;0.0;0.20394278;0.44197464;0.5625484
diau_e;0.9843832;0.87709713;0.775746;0.88306487;0.8648477;0.9477283;0.8935323;1.0534506;1.0781097;1.1187835;1.0801147;1.1617035;1.0024791;1.120907;0.9019367;1.1090447;0.98356056;1.1562377;0.7077664;0.93117094;1.0016335;1.0943063;1.2530364;1.242065;1.146469;0.9604448;0.83472896;1.034943;1.021235;0.6836848;0.69420135;0.8839039;1.0375199;1.1462287;0.98918134;0.8948006;0.84559625;0.8824915;0.8291671;0.8708103;0.831271;0.81851655;0.761641;0.8987546;0.72268367;0.6401237;0.62778413;0.99125475;0.99175805;1.0574917;1.034157;1.1010393;1.1031809;0.85892737;0.9660229;1.0516884;1.0211905;1.0821581;0.91895396;0.5990567;0.7151396;0.8893892;0.8317098;0.986188;0.8109223;0.82916445;0.6498933;0.674457;0.9411006;0.9736494;1.0014274;1.1971622;0.87067544;0.7595285;0.5498714;0.20394278;0.0;0.45804244;0.55500364
diau_f;0.9771256;0.72390187;0.73498785;0.840352;0.9715799;0.92354155;1.0319756;1.0248219;1.1140175;1.0500016;1.1409558;1.08043;1.1309732;1.1733809;1.2346265;1.1321458;1.1574401;1.100518;0.47883022;0.8523572;0.93274343;1.166879;1.4379308;1.4275069;1.3255478;1.1387964;1.0212605;1.2366792;1.0879362;0.8217048;0.7478479;0.8451411;1.0106831;1.0716989;1.0319221;1.019275;1.0389726;0.9836997;0.94941336;0.9388591;0.8981616;0.87442076;0.8730793;0.7828124;0.72510576;0.6334857;0.63662577;0.92495537;0.80173206;0.8549926;0.8468055;0.93830156;0.9846636;0.93608546;0.90456265;1.1446238;0.7239616;0.7390044;0.77292216;0.3989128;0.3737688;0.622317;0.6869253;0.75639594;0.95033354;0.71151555;0.62226725;0.557672;1.0287446;0.6453482;0.7817184;0.8440641;1.2772226;1.0211408;0.737872;0.44197464;0.45804244;0.0;0.16630316
diau_g;0.9783217;0.73638403;0.6994251;0.83101904;0.91252947;0.91561055;1.0232404;1.0009376;1.1097858;1.0697018;1.0902954;1.0461892;1.1256676;1.1328655;1.1803792;1.0804521;1.1691335;1.0819353;0.5428016;0.8490055;0.9751604;1.1763855;1.5134654;1.5058241;1.3648263;1.2200706;1.0332656;1.2501268;1.2072358;0.8465071;0.7745762;0.90483224;1.0422817;1.083069;1.0740142;1.0518515;1.0665712;0.99268997;0.9767287;0.96152854;0.9609815;0.9524173;0.9496943;0.8108092;0.8245486;0.72889465;0.7746979;0.9576341;0.73264253;0.8003684;0.8112378;0.89553744;0.93642575;0.9459418;0.9174083;1.1475114;0.674258;0.7364613;0.7310511;0.3795163;0.32312846;0.48939097;0.57258725;0.6496165;1.1253169;0.8708832;0.7259345;0.6304703;0.9113998;0.62302303;0.66648746;0.7405011;1.2724161;1.0000358;0.81198084;0.5625484;0.55500364;0.16630316;0.0
